"SurveyId","agegrp","var","n","per","perwt"
"KE2014DHS","25-29","LB",2237,0.9482831708351,0.941552775339513
"KE2014DHS","25-29","SB",27,0.0114455277660025,0.0112178253302836
"KE2014DHS","25-29","TRM",95,0.0402713013988978,0.0472293993302038
"KE2014DHS","30-34","LB",1365,0.953878406708595,0.943595876285533
"KE2014DHS","30-34","SB",11,0.0076869322152341,0.0105417429176869
"KE2014DHS","30-34","TRM",55,0.0384346610761705,0.04586238079678
"KE2014DHS","35-39","LB",853,0.911324786324786,0.903765399315578
"KE2014DHS","35-39","SB",19,0.0202991452991453,0.0257827563794514
"KE2014DHS","35-39","TRM",64,0.0683760683760684,0.0704518443049702
"KE2014DHS","40-44","LB",317,0.900568181818182,0.91145627444866
"KE2014DHS","40-44","SB",4,0.0113636363636364,0.00538985011380545
"KE2014DHS","40-44","TRM",31,0.0880681818181818,0.0831538754375348
"KE2014DHS","45-49","LB",46,0.851851851851852,0.901637095975082
"KE2014DHS","45-49","TRM",8,0.148148148148148,0.0983629040249176
"LS2009DHS","<15","LB",4,1,1
"LS2009DHS","15-19","LB",558,0.948979591836735,0.94686576003966
"LS2009DHS","15-19","SB",8,0.0136054421768707,0.0129994586381382
"LS2009DHS","15-19","TRM",22,0.0374149659863946,0.0401347813222015
"LS2009DHS","20-24","LB",1184,0.948717948717949,0.94501316991155
"LS2009DHS","20-24","SB",18,0.0144230769230769,0.0160174753407477
"LS2009DHS","20-24","TRM",46,0.0368589743589744,0.038969354747702
"LS2009DHS","25-29","LB",805,0.953791469194313,0.953854604707614
"LS2009DHS","25-29","SB",12,0.014218009478673,0.0131707503960277
"LS2009DHS","25-29","TRM",27,0.0319905213270142,0.0329746448963585
"LS2009DHS","30-34","LB",489,0.934990439770555,0.94016560970451
"LS2009DHS","30-34","SB",9,0.017208413001912,0.0187903550334971
"LS2009DHS","30-34","TRM",25,0.0478011472275335,0.0410440352619929
"LS2009DHS","35-39","LB",328,0.931818181818182,0.932803615518335
"LS2009DHS","35-39","SB",8,0.0227272727272727,0.0170203852912983
"LS2009DHS","35-39","TRM",16,0.0454545454545455,0.0501759991903668
"LS2009DHS","40-44","LB",142,0.904458598726115,0.902103696508515
"LS2009DHS","40-44","SB",4,0.0254777070063694,0.0298259154804555
"LS2009DHS","40-44","TRM",11,0.0700636942675159,0.06807038801103
"LS2009DHS","45-49","LB",19,0.76,0.813332829446363
"LS2009DHS","45-49","SB",2,0.08,0.0756164346428755
"LS2009DHS","45-49","TRM",4,0.16,0.111050735910761
"LS2014DHS","<15","LB",1,1,1
"LS2014DHS","15-19","LB",400,0.930232558139535,0.921708156688873
"LS2014DHS","15-19","SB",5,0.0116279069767442,0.0166743480216177
"LS2014DHS","15-19","TRM",25,0.0581395348837209,0.061617495289509
"LS2014DHS","20-24","LB",949,0.94240317775571,0.929943224469968
"LS2014DHS","20-24","SB",17,0.0168818272095333,0.02203360235061
"LS2014DHS","20-24","TRM",41,0.0407149950347567,0.0480231731794217
"LS2014DHS","25-29","LB",639,0.928779069767442,0.92547052990107
"LS2014DHS","25-29","SB",10,0.0145348837209302,0.0194034264481371
"LS2014DHS","25-29","TRM",39,0.0566860465116279,0.0551260436507932
"LS2014DHS","30-34","LB",402,0.90744920993228,0.904727473008864
"LS2014DHS","30-34","SB",9,0.0203160270880361,0.0217028461481454
"LS2014DHS","30-34","TRM",32,0.072234762979684,0.0735696808429909
"LS2014DHS","35-39","LB",222,0.902439024390244,0.884789330251216
"LS2014DHS","35-39","SB",5,0.0203252032520325,0.0293766584379037
"LS2014DHS","35-39","TRM",19,0.0772357723577236,0.08583401131088
"LS2014DHS","40-44","LB",104,0.852459016393443,0.848262854416991
"LS2014DHS","40-44","SB",3,0.0245901639344262,0.021448870326564
"LS2014DHS","40-44","TRM",15,0.122950819672131,0.130288275256445
"LS2014DHS","45-49","LB",11,0.785714285714286,0.692453414608867
"LS2014DHS","45-49","SB",1,0.0714285714285714,0.156683404057421
"LS2014DHS","45-49","TRM",2,0.142857142857143,0.150863181333711
"LB2013DHS","<15","LB",6,0.75,0.882695105252904
"LB2013DHS","<15","TRM",2,0.25,0.117304894747096
"LB2013DHS","15-19","LB",702,0.894267515923567,0.905749642932537
"LB2013DHS","15-19","SB",9,0.0114649681528662,0.00677028231084805
"LB2013DHS","15-19","TRM",74,0.0942675159235669,0.0874800747566149
"LB2013DHS","20-24","LB",1301,0.922041105598866,0.909167459144137
"LB2013DHS","20-24","SB",16,0.0113394755492558,0.00985349870854706
"LB2013DHS","20-24","TRM",94,0.0666194188518781,0.0809790421473157
"LB2013DHS","25-29","LB",1194,0.914942528735632,0.890766367021093
"LB2013DHS","25-29","SB",7,0.0053639846743295,0.0058842814136989
"LB2013DHS","25-29","TRM",104,0.0796934865900383,0.103349351565208
"LB2013DHS","30-34","LB",850,0.912996777658432,0.89261346687724
"LB2013DHS","30-34","SB",7,0.0075187969924812,0.00965801703196982
"LB2013DHS","30-34","TRM",74,0.079484425349087,0.0977285160907903
"LB2013DHS","35-39","LB",643,0.894297635605007,0.906408164984818
"LB2013DHS","35-39","SB",7,0.00973574408901252,0.0104212427037216
"LB2013DHS","35-39","TRM",69,0.0959666203059805,0.0831705923114602
"LB2013DHS","40-44","LB",264,0.868421052631579,0.853500697625174
"LB2013DHS","40-44","SB",3,0.00986842105263158,0.00690665750721411
"LB2013DHS","40-44","TRM",37,0.121710526315789,0.139592644867612
"LB2013DHS","45-49","LB",70,0.823529411764706,0.828898601547109
"LB2013DHS","45-49","SB",1,0.0117647058823529,0.0116116269233517
"LB2013DHS","45-49","TRM",14,0.164705882352941,0.15948977152954
"LB2019DHS","<15","LB",20,0.869565217391304,0.902085133735386
"LB2019DHS","<15","TRM",3,0.130434782608696,0.0979148662646142
"LB2019DHS","15-19","LB",931,0.889207258834766,0.885424259597991
"LB2019DHS","15-19","SB",15,0.0143266475644699,0.00802109597362416
"LB2019DHS","15-19","TRM",101,0.0964660936007641,0.106554644428385
"LB2019DHS","20-24","LB",1221,0.912556053811659,0.892676870955936
"LB2019DHS","20-24","SB",15,0.0112107623318386,0.00954077051802521
"LB2019DHS","20-24","TRM",102,0.0762331838565022,0.0977823585260385
"LB2019DHS","25-29","LB",1052,0.909248055315471,0.894388509021478
"LB2019DHS","25-29","SB",14,0.0121002592912705,0.0201287467687577
"LB2019DHS","25-29","TRM",91,0.0786516853932584,0.0854827442097647
"LB2019DHS","30-34","LB",879,0.889676113360324,0.860054200639271
"LB2019DHS","30-34","SB",9,0.00910931174089069,0.00587081596169362
"LB2019DHS","30-34","TRM",100,0.101214574898785,0.134074983399036
"LB2019DHS","35-39","LB",650,0.866666666666667,0.864682265325185
"LB2019DHS","35-39","SB",14,0.0186666666666667,0.0212768502327576
"LB2019DHS","35-39","TRM",86,0.114666666666667,0.114040884442058
"LB2019DHS","40-44","LB",305,0.878962536023055,0.885465386311292
"LB2019DHS","40-44","SB",6,0.0172910662824208,0.0120157249972875
"LB2019DHS","40-44","TRM",36,0.103746397694524,0.102518888691421
"LB2019DHS","45-49","LB",49,0.765625,0.78447010687141
"LB2019DHS","45-49","SB",1,0.015625,0.00371853546910755
"LB2019DHS","45-49","TRM",14,0.21875,0.211811357659483
"MD2004DHS","15-19","LB",155,0.962732919254658,0.957950725157259
"MD2004DHS","15-19","SB",1,0.0062111801242236,0.0129732537073871
"MD2004DHS","15-19","TRM",5,0.031055900621118,0.0290760211353536
"MD2004DHS","20-24","LB",656,0.971851851851852,0.979284863464
"MD2004DHS","20-24","SB",6,0.00888888888888889,0.00652568822336829
"MD2004DHS","20-24","TRM",13,0.0192592592592593,0.014189448312632
"MD2004DHS","25-29","LB",739,0.960988296488947,0.961689359391037
"MD2004DHS","25-29","SB",11,0.0143042912873862,0.0167395874860876
"MD2004DHS","25-29","TRM",19,0.0247074122236671,0.0215710531228752
"MD2004DHS","30-34","LB",520,0.959409594095941,0.964494435639258
"MD2004DHS","30-34","SB",6,0.011070110701107,0.0103688814099011
"MD2004DHS","30-34","TRM",16,0.029520295202952,0.0251366829508411
"MD2004DHS","35-39","LB",322,0.984709480122324,0.973879187958446
"MD2004DHS","35-39","TRM",5,0.0152905198776758,0.0261208120415542
"MD2004DHS","40-44","LB",151,0.974193548387097,0.978423040622916
"MD2004DHS","40-44","TRM",4,0.0258064516129032,0.0215769593770842
"MD2004DHS","45-49","LB",23,1,1
"MD2008DHS","<15","LB",114,0.883720930232558,0.891530538779752
"MD2008DHS","<15","SB",3,0.0232558139534884,0.0297591217131536
"MD2008DHS","<15","TRM",12,0.0930232558139535,0.0787103395070945
"MD2008DHS","15-19","LB",2243,0.929548280149192,0.932116066941515
"MD2008DHS","15-19","SB",36,0.0149191877331123,0.0134845825438479
"MD2008DHS","15-19","TRM",134,0.0555325321176958,0.0543993505146368
"MD2008DHS","20-24","LB",3115,0.934593459345935,0.937250455931076
"MD2008DHS","20-24","SB",40,0.012001200120012,0.0144108543124176
"MD2008DHS","20-24","TRM",178,0.0534053405340534,0.0483386897565064
"MD2008DHS","25-29","LB",2754,0.936734693877551,0.93923413080417
"MD2008DHS","25-29","SB",37,0.0125850340136054,0.0115796612543518
"MD2008DHS","25-29","TRM",149,0.0506802721088435,0.049186207941478
"MD2008DHS","30-34","LB",1876,0.9300941993059,0.936487831933233
"MD2008DHS","30-34","SB",19,0.00941993058998513,0.0123278081560044
"MD2008DHS","30-34","TRM",122,0.060485870104115,0.0511843599107623
"MD2008DHS","35-39","LB",1274,0.912607449856733,0.929169003507856
"MD2008DHS","35-39","SB",21,0.0150429799426934,0.0124027466965014
"MD2008DHS","35-39","TRM",101,0.0723495702005731,0.0584282497956429
"MD2008DHS","40-44","LB",537,0.871753246753247,0.885355403327615
"MD2008DHS","40-44","SB",10,0.0162337662337662,0.0142547330947639
"MD2008DHS","40-44","TRM",69,0.112012987012987,0.100389863577622
"MD2008DHS","45-49","LB",58,0.865671641791045,0.903791268818925
"MD2008DHS","45-49","TRM",9,0.134328358208955,0.0962087311810755
"MW2000DHS","15-19","LB",40,0.975609756097561,0.966374095385758
"MW2000DHS","15-19","SB",1,0.024390243902439,0.0336259046142417
"MW2000DHS","20-24","LB",403,0.946009389671362,0.93459196531161
"MW2000DHS","20-24","SB",18,0.0422535211267606,0.0532781650557098
"MW2000DHS","20-24","TRM",5,0.0117370892018779,0.0121298696326798
"MW2000DHS","25-29","LB",431,0.979545454545454,0.979748915009421
"MW2000DHS","25-29","SB",4,0.00909090909090909,0.0080889132355137
"MW2000DHS","25-29","TRM",5,0.0113636363636364,0.0121621717550655
"MW2000DHS","30-34","LB",169,0.976878612716763,0.976645847413058
"MW2000DHS","30-34","SB",2,0.0115606936416185,0.0107959237132422
"MW2000DHS","30-34","TRM",2,0.0115606936416185,0.0125582288737
"MW2000DHS","35-39","LB",109,0.990909090909091,0.989553231924714
"MW2000DHS","35-39","TRM",1,0.00909090909090909,0.0104467680752862
"MW2000DHS","40-44","LB",46,1,1
"MW2000DHS","45-49","LB",16,1,1
"MW2004DHS","<15","LB",17,0.80952380952381,0.835364643025546
"MW2004DHS","<15","TRM",4,0.19047619047619,0.164635356974454
"MW2004DHS","15-19","LB",1665,0.92809364548495,0.932401211834139
"MW2004DHS","15-19","SB",44,0.0245261984392419,0.0228917267778709
"MW2004DHS","15-19","TRM",85,0.0473801560758082,0.04470706138799
"MW2004DHS","20-24","LB",3233,0.955660656222288,0.956086070882137
"MW2004DHS","20-24","SB",49,0.0144841856340526,0.0140033878756167
"MW2004DHS","20-24","TRM",101,0.0298551581436595,0.029910541242246
"MW2004DHS","25-29","LB",2121,0.95972850678733,0.955528096773683
"MW2004DHS","25-29","SB",27,0.0122171945701357,0.0132463733557313
"MW2004DHS","25-29","TRM",62,0.0280542986425339,0.0312255298705858
"MW2004DHS","30-34","LB",1350,0.950704225352113,0.951139802185143
"MW2004DHS","30-34","SB",26,0.0183098591549296,0.0159866968117885
"MW2004DHS","30-34","TRM",44,0.0309859154929577,0.0328735010030683
"MW2004DHS","35-39","LB",783,0.937724550898204,0.936135809584345
"MW2004DHS","35-39","SB",17,0.0203592814371257,0.0224501097700273
"MW2004DHS","35-39","TRM",35,0.0419161676646707,0.0414140806456282
"MW2004DHS","40-44","LB",377,0.956852791878173,0.959278602038113
"MW2004DHS","40-44","SB",5,0.0126903553299492,0.0175879169406851
"MW2004DHS","40-44","TRM",12,0.0304568527918782,0.0231334810212019
"MW2004DHS","45-49","LB",79,0.929411764705882,0.938272061402276
"MW2004DHS","45-49","SB",1,0.0117647058823529,0.00714025227797888
"MW2004DHS","45-49","TRM",5,0.0588235294117647,0.0545876863197454
"MW2010DHS","<15","LB",7,0.7,0.848351665094427
"MW2010DHS","<15","TRM",3,0.3,0.151648334905573
"MW2010DHS","15-19","LB",1967,0.927392739273927,0.926747115123573
"MW2010DHS","15-19","SB",42,0.0198019801980198,0.0190661743261626
"MW2010DHS","15-19","TRM",112,0.0528052805280528,0.0541867105502644
"MW2010DHS","20-24","LB",4779,0.956565252201761,0.956051527247317
"MW2010DHS","20-24","SB",72,0.0144115292233787,0.0161625203348464
"MW2010DHS","20-24","TRM",145,0.0290232185748599,0.0277859524178366
"MW2010DHS","25-29","LB",3927,0.960146699266504,0.958298327257322
"MW2010DHS","25-29","SB",51,0.0124694376528117,0.0146871583090658
"MW2010DHS","25-29","TRM",112,0.0273838630806846,0.0270145144336118
"MW2010DHS","30-34","LB",2573,0.949096274437477,0.947051373584715
"MW2010DHS","30-34","SB",36,0.0132792327554408,0.0120229318355786
"MW2010DHS","30-34","TRM",102,0.0376244928070823,0.0409256945797062
"MW2010DHS","35-39","LB",1517,0.943407960199005,0.945541254589379
"MW2010DHS","35-39","SB",25,0.015547263681592,0.0127039214690907
"MW2010DHS","35-39","TRM",66,0.041044776119403,0.0417548239415307
"MW2010DHS","40-44","LB",611,0.913303437967115,0.918921345324609
"MW2010DHS","40-44","SB",6,0.00896860986547085,0.00581609712771044
"MW2010DHS","40-44","TRM",52,0.077727952167414,0.0752625575476805
"MW2010DHS","45-49","LB",155,0.861111111111111,0.825717293967931
"MW2010DHS","45-49","SB",6,0.0333333333333333,0.0513779394196114
"MW2010DHS","45-49","TRM",19,0.105555555555556,0.122904766612458
"MW2015DHS","<15","LB",24,0.857142857142857,0.917305050027202
"MW2015DHS","<15","SB",1,0.0357142857142857,0.0267023298720344
"MW2015DHS","<15","TRM",3,0.107142857142857,0.055992620100764
"MW2015DHS","15-19","LB",2703,0.936915077989601,0.938063469009595
"MW2015DHS","15-19","SB",39,0.0135181975736568,0.0151619709148331
"MW2015DHS","15-19","TRM",143,0.0495667244367418,0.0467745600755714
"MW2015DHS","20-24","LB",4737,0.959489568563905,0.956317345909012
"MW2015DHS","20-24","SB",37,0.00749442981567754,0.00880523894939293
"MW2015DHS","20-24","TRM",163,0.0330160016204173,0.0348774151415955
"MW2015DHS","25-29","LB",3664,0.947749612002069,0.947345002128545
"MW2015DHS","25-29","SB",48,0.0124159337816865,0.0129690487340299
"MW2015DHS","25-29","TRM",154,0.0398344542162442,0.039685949137425
"MW2015DHS","30-34","LB",2662,0.962052764727141,0.96662463927824
"MW2015DHS","30-34","SB",19,0.00686664257318395,0.00558373571676334
"MW2015DHS","30-34","TRM",86,0.0310805926996747,0.0277916250049967
"MW2015DHS","35-39","LB",1471,0.947809278350515,0.940937175366973
"MW2015DHS","35-39","SB",23,0.014819587628866,0.0183111280893056
"MW2015DHS","35-39","TRM",58,0.0373711340206186,0.0407516965437213
"MW2015DHS","40-44","LB",541,0.927958833619211,0.925067611050004
"MW2015DHS","40-44","SB",6,0.0102915951972556,0.0173146226551432
"MW2015DHS","40-44","TRM",36,0.0617495711835334,0.0576177662948528
"MW2015DHS","45-49","LB",90,0.882352941176471,0.912000471727095
"MW2015DHS","45-49","SB",3,0.0294117647058824,0.0263946253189048
"MW2015DHS","45-49","TRM",9,0.0882352941176471,0.0616049029540006
"ML2006DHS","15-19","LB",108,0.972972972972973,0.969766902242548
"ML2006DHS","15-19","SB",3,0.027027027027027,0.0302330977574521
"ML2006DHS","20-24","LB",542,0.973070017953321,0.97100333913698
"ML2006DHS","20-24","SB",7,0.0125673249551167,0.0134334336071855
"ML2006DHS","20-24","TRM",8,0.0143626570915619,0.0155632272558346
"ML2006DHS","25-29","LB",615,0.971563981042654,0.973537426113226
"ML2006DHS","25-29","SB",5,0.00789889415481832,0.00680796373892364
"ML2006DHS","25-29","TRM",13,0.0205371248025276,0.0196546101478499
"ML2006DHS","30-34","LB",373,0.956410256410256,0.945222587120423
"ML2006DHS","30-34","SB",7,0.0179487179487179,0.0245553186116316
"ML2006DHS","30-34","TRM",10,0.0256410256410256,0.0302220942679458
"ML2006DHS","35-39","LB",238,0.987551867219917,0.979546285335764
"ML2006DHS","35-39","SB",2,0.00829875518672199,0.0140389729447015
"ML2006DHS","35-39","TRM",1,0.004149377593361,0.0064147417195342
"ML2006DHS","40-44","LB",68,0.971428571428571,0.951511688758111
"ML2006DHS","40-44","TRM",2,0.0285714285714286,0.0484883112418893
"ML2006DHS","45-49","LB",17,0.944444444444444,0.954479568572289
"ML2006DHS","45-49","TRM",1,0.0555555555555556,0.0455204314277113
"ML2012DHS","<15","LB",63,0.954545454545455,0.951842827333555
"ML2012DHS","<15","SB",2,0.0303030303030303,0.0378001277506294
"ML2012DHS","<15","TRM",1,0.0151515151515152,0.0103570449158156
"ML2012DHS","15-19","LB",1498,0.961489088575096,0.959348961823434
"ML2012DHS","15-19","SB",9,0.00577663671373556,0.00596637721679296
"ML2012DHS","15-19","TRM",51,0.0327342747111682,0.0346846609597732
"ML2012DHS","20-24","LB",2487,0.971484375,0.973069343923921
"ML2012DHS","20-24","SB",11,0.004296875,0.00374953196240816
"ML2012DHS","20-24","TRM",62,0.02421875,0.0231811241136708
"ML2012DHS","25-29","LB",2442,0.95839874411303,0.958918834625029
"ML2012DHS","25-29","SB",16,0.00627943485086342,0.00672596890800812
"ML2012DHS","25-29","TRM",90,0.0353218210361068,0.0343551964669629
"ML2012DHS","30-34","LB",1570,0.962599632127529,0.965364147617169
"ML2012DHS","30-34","SB",10,0.00613120784794605,0.00580245378264076
"ML2012DHS","30-34","TRM",51,0.0312691600245248,0.02883339860019
"ML2012DHS","35-39","LB",924,0.947692307692308,0.948813212718336
"ML2012DHS","35-39","SB",6,0.00615384615384615,0.00485057980576469
"ML2012DHS","35-39","TRM",45,0.0461538461538462,0.0463362074758989
"ML2012DHS","40-44","LB",346,0.932614555256065,0.936647935917042
"ML2012DHS","40-44","SB",3,0.00808625336927224,0.00567900615838488
"ML2012DHS","40-44","TRM",22,0.0592991913746631,0.0576730579245732
"ML2012DHS","45-49","LB",55,0.964912280701754,0.977697103790799
"ML2012DHS","45-49","TRM",2,0.0350877192982456,0.0223028962092007
"ML2018DHS","<15","LB",41,0.911111111111111,0.852902318275927
"ML2018DHS","<15","SB",1,0.0222222222222222,0.0510645108929804
"ML2018DHS","<15","TRM",3,0.0666666666666667,0.0960331708310926
"ML2018DHS","15-19","LB",1172,0.939855653568565,0.940613174921257
"ML2018DHS","15-19","SB",12,0.00962309542902967,0.00869679293422749
"ML2018DHS","15-19","TRM",63,0.0505212510024058,0.0506900321445158
"ML2018DHS","20-24","LB",2119,0.952359550561798,0.953015799604714
"ML2018DHS","20-24","SB",21,0.00943820224719101,0.00763409670631793
"ML2018DHS","20-24","TRM",85,0.0382022471910112,0.0393501036889682
"ML2018DHS","25-29","LB",2061,0.952402957486137,0.951259937814009
"ML2018DHS","25-29","SB",29,0.0134011090573013,0.0115202140462424
"ML2018DHS","25-29","TRM",74,0.0341959334565619,0.0372198481397487
"ML2018DHS","30-34","LB",1508,0.950819672131147,0.956516761262605
"ML2018DHS","30-34","SB",18,0.0113493064312736,0.011542284795071
"ML2018DHS","30-34","TRM",60,0.0378310214375788,0.0319409539423242
"ML2018DHS","35-39","LB",922,0.933198380566802,0.934993022679238
"ML2018DHS","35-39","SB",15,0.0151821862348178,0.014787072427647
"ML2018DHS","35-39","TRM",51,0.0516194331983806,0.0502199048931152
"ML2018DHS","40-44","LB",364,0.896551724137931,0.887184707569802
"ML2018DHS","40-44","SB",5,0.0123152709359606,0.0180251812156299
"ML2018DHS","40-44","TRM",37,0.0911330049261084,0.0947901112145686
"ML2018DHS","45-49","LB",65,0.822784810126582,0.827355803873237
"ML2018DHS","45-49","SB",3,0.0379746835443038,0.0594955758374842
"ML2018DHS","45-49","TRM",11,0.139240506329114,0.113148620289278
"MR2020DHS","<15","LB",75,0.882352941176471,0.859136403113064
"MR2020DHS","<15","SB",4,0.0470588235294118,0.0720475259741495
"MR2020DHS","<15","TRM",6,0.0705882352941176,0.068816070912787
"MR2020DHS","15-19","LB",1117,0.914075286415712,0.912220464745622
"MR2020DHS","15-19","SB",25,0.0204582651391162,0.0265392908627159
"MR2020DHS","15-19","TRM",80,0.0654664484451719,0.0612402443916624
"MR2020DHS","20-24","LB",2401,0.94156862745098,0.944805485432668
"MR2020DHS","20-24","SB",29,0.0113725490196078,0.0107995298890256
"MR2020DHS","20-24","TRM",120,0.0470588235294118,0.0443949846783067
"MR2020DHS","25-29","LB",2560,0.940139551964745,0.937738648277422
"MR2020DHS","25-29","SB",33,0.0121189864120455,0.0129776215938912
"MR2020DHS","25-29","TRM",130,0.0477414616232097,0.0492837301286866
"MR2020DHS","30-34","LB",2112,0.933274414494034,0.927186444201331
"MR2020DHS","30-34","SB",31,0.0136986301369863,0.0128842302871348
"MR2020DHS","30-34","TRM",120,0.0530269553689792,0.0599293255115345
"MR2020DHS","35-39","LB",1466,0.920854271356784,0.924790643569168
"MR2020DHS","35-39","SB",22,0.0138190954773869,0.0118886212100632
"MR2020DHS","35-39","TRM",104,0.0653266331658292,0.0633207352207684
"MR2020DHS","40-44","LB",638,0.855227882037534,0.860005117730126
"MR2020DHS","40-44","SB",14,0.0187667560321716,0.0154346645209779
"MR2020DHS","40-44","TRM",94,0.126005361930295,0.124560217748897
"MR2020DHS","45-49","LB",118,0.867647058823529,0.849670279756485
"MR2020DHS","45-49","SB",1,0.00735294117647059,0.00114253693316346
"MR2020DHS","45-49","TRM",17,0.125,0.149187183310351
"MA1992DHS","<15","LB",6,0.857142857142857,0.857142857142857
"MA1992DHS","<15","TRM",1,0.142857142857143,0.142857142857143
"MA1992DHS","15-19","LB",343,0.917112299465241,0.917112299465241
"MA1992DHS","15-19","SB",13,0.0347593582887701,0.0347593582887701
"MA1992DHS","15-19","TRM",18,0.0481283422459893,0.0481283422459893
"MA1992DHS","20-24","LB",1120,0.935672514619883,0.935672514619883
"MA1992DHS","20-24","SB",25,0.0208855472013367,0.0208855472013367
"MA1992DHS","20-24","TRM",52,0.0434419381787803,0.0434419381787803
"MA1992DHS","25-29","LB",1441,0.935107073329007,0.935107073329007
"MA1992DHS","25-29","SB",21,0.0136275146009085,0.0136275146009085
"MA1992DHS","25-29","TRM",79,0.0512654120700844,0.0512654120700844
"MA1992DHS","30-34","LB",1187,0.921583850931677,0.921583850931677
"MA1992DHS","30-34","SB",23,0.0178571428571429,0.0178571428571429
"MA1992DHS","30-34","TRM",78,0.0605590062111801,0.0605590062111801
"MA1992DHS","35-39","LB",719,0.913595933926302,0.913595933926302
"MA1992DHS","35-39","SB",16,0.0203303684879288,0.0203303684879288
"MA1992DHS","35-39","TRM",52,0.0660736975857687,0.0660736975857687
"MA1992DHS","40-44","LB",291,0.879154078549849,0.879154078549849
"MA1992DHS","40-44","SB",7,0.0211480362537764,0.0211480362537764
"MA1992DHS","40-44","TRM",33,0.0996978851963746,0.0996978851963746
"MA1992DHS","45-49","LB",62,0.849315068493151,0.849315068493151
"MA1992DHS","45-49","SB",2,0.0273972602739726,0.0273972602739726
"MA1992DHS","45-49","TRM",9,0.123287671232877,0.123287671232877
"MA2003DHS","<15","LB",1,1,1
"MA2003DHS","15-19","LB",432,0.894409937888199,0.892847618868859
"MA2003DHS","15-19","SB",7,0.0144927536231884,0.0123867051137331
"MA2003DHS","15-19","TRM",44,0.0910973084886128,0.0947656760174082
"MA2003DHS","20-24","LB",1418,0.915429309231762,0.908935879589552
"MA2003DHS","20-24","SB",23,0.0148482892188509,0.0164299375040443
"MA2003DHS","20-24","TRM",108,0.0697224015493867,0.0746341829064037
"MA2003DHS","25-29","LB",1513,0.908708708708709,0.907709024993264
"MA2003DHS","25-29","SB",24,0.0144144144144144,0.0140098926633794
"MA2003DHS","25-29","TRM",128,0.0768768768768769,0.0782810823433562
"MA2003DHS","30-34","LB",1233,0.88961038961039,0.894498181010148
"MA2003DHS","30-34","SB",14,0.0101010101010101,0.00942453017272671
"MA2003DHS","30-34","TRM",139,0.1002886002886,0.0960772888171255
"MA2003DHS","35-39","LB",822,0.85005170630817,0.849538261958312
"MA2003DHS","35-39","SB",18,0.0186142709410548,0.017984417338327
"MA2003DHS","35-39","TRM",127,0.131334022750776,0.132477320703361
"MA2003DHS","40-44","LB",317,0.776960784313726,0.768216504020567
"MA2003DHS","40-44","SB",10,0.0245098039215686,0.0250312360809197
"MA2003DHS","40-44","TRM",81,0.198529411764706,0.206752259898514
"MA2003DHS","45-49","LB",37,0.74,0.716185438004537
"MA2003DHS","45-49","TRM",13,0.26,0.283814561995463
"MZ2011DHS","<15","LB",17,0.739130434782609,0.752529484822101
"MZ2011DHS","<15","SB",1,0.0434782608695652,0.0384801293567477
"MZ2011DHS","<15","TRM",5,0.217391304347826,0.208990385821152
"MZ2011DHS","15-19","LB",1346,0.925085910652921,0.924474956192724
"MZ2011DHS","15-19","SB",21,0.0144329896907217,0.0150343573985343
"MZ2011DHS","15-19","TRM",88,0.0604810996563574,0.0604906864087416
"MZ2011DHS","20-24","LB",2380,0.939968404423381,0.950309526304347
"MZ2011DHS","20-24","SB",34,0.0134281200631912,0.0103471352150563
"MZ2011DHS","20-24","TRM",118,0.0466034755134281,0.0393433384805968
"MZ2011DHS","25-29","LB",2090,0.948706309577848,0.949871907200022
"MZ2011DHS","25-29","SB",17,0.00771674988651838,0.00827675329213027
"MZ2011DHS","25-29","TRM",96,0.0435769405356332,0.0418513395078474
"MZ2011DHS","30-34","LB",1486,0.945894334818587,0.954627511267511
"MZ2011DHS","30-34","SB",18,0.011457670273711,0.0114962091163612
"MZ2011DHS","30-34","TRM",67,0.0426479949077021,0.0338762796161277
"MZ2011DHS","35-39","LB",926,0.937246963562753,0.949313119367434
"MZ2011DHS","35-39","SB",12,0.0121457489878543,0.0121536621286126
"MZ2011DHS","35-39","TRM",50,0.0506072874493927,0.0385332185039536
"MZ2011DHS","40-44","LB",369,0.915632754342432,0.922631380675055
"MZ2011DHS","40-44","SB",4,0.00992555831265509,0.011829233272139
"MZ2011DHS","40-44","TRM",30,0.0744416873449131,0.0655393860528063
"MZ2011DHS","45-49","LB",101,0.952830188679245,0.961187163362263
"MZ2011DHS","45-49","TRM",5,0.0471698113207547,0.0388128366377373
"MZ2022DHS","<15","LB",37,0.880952380952381,0.910352246537281
"MZ2022DHS","<15","SB",2,0.0476190476190476,0.0510641655547058
"MZ2022DHS","<15","TRM",3,0.0714285714285714,0.0385835879080129
"MZ2022DHS","15-19","LB",1671,0.911620294599018,0.934870425165343
"MZ2022DHS","15-19","SB",29,0.0158210583742499,0.0115856409050166
"MZ2022DHS","15-19","TRM",133,0.0725586470267321,0.0535439339296401
"MZ2022DHS","20-24","LB",2322,0.932904781036561,0.944076180161033
"MZ2022DHS","20-24","SB",26,0.0104459622338288,0.00958360617835284
"MZ2022DHS","20-24","TRM",141,0.0566492567296103,0.0463402136606139
"MZ2022DHS","25-29","LB",1605,0.934769947582994,0.942052393231211
"MZ2022DHS","25-29","SB",20,0.011648223645894,0.00964201963649011
"MZ2022DHS","25-29","TRM",92,0.0535818287711124,0.0483055871322993
